,id,population_mean,region,district,year
17371,878800195,44,43,592102,2020
22784,878798740,-41,43,592102,2020
30193,878797686,-30,43,592102,2020
35777,878776687,22,43,592102,2020
40175,878874839,11,43,592102,2020
48754,878797767,2425,43,592102,2020
3122,831510070,12,43,592111,2019
8756,831387327,24,43,592111,2019
14075,831401948,26,43,592111,2019
24066,831446217,-5,43,592111,2019
31181,831467163,-7,43,592111,2019
33129,831383550,7,43,592111,2019
45343,831424914,-2,43,592111,2019
50861,831467164,815,43,592111,2019
2037,878850574,5,43,592111,2020
10814,878802857,16,43,592111,2020
19406,878899119,21,43,592111,2020
24025,878794394,7,43,592111,2020
28232,878850575,2,43,592111,2020
35778,878776693,12,43,592111,2020
45649,878899121,-5,43,592111,2020
46700,878874847,806,43,592111,2020
3137,831488569,3,43,592137,2019
7484,831402566,2,43,592137,2019
16235,831510073,1,43,592137,2019
20718,831398343,0,43,592137,2019
26642,831394401,1,43,592137,2019
33126,831383556,3,43,592137,2019
44282,831467165,1,43,592137,2019
50862,831467166,384,43,592137,2019
5251,878923387,5,43,592137,2020
11831,878923388,8,43,592137,2020
18384,878923390,9,43,592137,2020
24092,878802261,-3,43,592137,2020
27049,878874850,-4,43,592137,2020
34396,878826352,2,43,592137,2020
43652,878796916,-1,43,592137,2020
47618,878826353,380,43,592137,2020
1525,831389029,28,43,592145,2019
6642,831396863,43,43,592145,2019
18072,831467168,45,43,592145,2019
24067,831446222,9,43,592145,2019
27775,831393940,7,43,592145,2019
33130,831383566,37,43,592145,2019
44283,831467169,-2,43,592145,2019
50295,831446224,2971,43,592145,2019
3579,878785394,34,43,592145,2020
8738,878850578,38,43,592145,2020
14822,878826357,54,43,592145,2020
21370,878826356,-3,43,592145,2020
27050,878874856,-19,43,592145,2020
35779,878776708,31,43,592145,2020
45650,878899128,-16,43,592145,2020
47619,878826359,2978,43,592145,2020
6065,831424922,2,43,592153,2019
9012,831388925,4,43,592153,2019
14851,831388312,19,43,592153,2019
22768,831488576,0,43,592153,2019
29951,831424923,-15,43,592153,2019
35446,831510077,2,43,592153,2019
40615,831401162,-15,43,592153,2019
48967,831488579,511,43,592153,2019
2176,878850580,6,43,592153,2020
10672,878801969,15,43,592153,2020
16400,878787237,4,43,592153,2020
20464,878874861,-4,43,592153,2020
32529,878899131,7,43,592153,2020
34397,878826360,2,43,592153,2020
41109,878826362,11,43,592153,2020
48146,878850583,500,43,592153,2020
1454,831402604,37,43,592170,2019
9789,831510082,86,43,592170,2019
17537,831446229,68,43,592170,2019
23505,831424925,14,43,592170,2019
31182,831467177,32,43,592170,2019
33131,831383581,51,43,592170,2019
40288,831404697,18,43,592170,2019
46491,831389222,4377,43,592170,2019
803,878874863,55,43,592170,2020
10668,878801930,51,43,592170,2020
15277,878850586,62,43,592170,2020
25952,878899135,-23,43,592170,2020
31543,878923399,-34,43,592170,2020
38102,878923396,32,43,592170,2020
41110,878826366,-11,43,592170,2020
50233,878786818,4340,43,592170,2020
752,831387979,13,43,592188,2019
10937,831446232,23,43,592188,2019
17538,831446233,6,43,592188,2019
20420,831403955,-9,43,592188,2019
27920,831389635,8,43,592188,2019
33522,831383589,4,43,592188,2019
41357,831405445,17,43,592188,2019
50296,831446235,820,43,592188,2019
5252,878923404,9,43,592188,2020
10741,878791227,10,43,592188,2020
17544,878803901,17,43,592188,2020
24946,878923405,-3,43,592188,2020
31544,878923406,-10,43,592188,2020
38103,878923402,6,43,592188,2020
43249,878799083,-7,43,592188,2020
48418,878850590,815,43,592188,2020
3299,831510088,1,43,592196,2019
9648,831488585,0,43,592196,2019
13177,831393679,0,43,592196,2019
25134,831467184,1,43,592196,2019
27672,831401615,1,43,592196,2019
36730,831446237,2,43,592196,2019
43762,831446239,0,43,592196,2019
49112,831510089,43,43,592196,2019
4857,878899138,0,43,592196,2020
10990,878803475,2,43,592196,2020
15589,878850593,1,43,592196,2020
25048,878923409,1,43,592196,2020
31642,878923411,2,43,592196,2020
33478,878874873,1,43,592196,2020
41111,878826371,1,43,592196,2020
50134,878796739,44,43,592196,2020
4605,831446243,8,43,592200,2019
9790,831510092,14,43,592200,2019
16390,831510093,21,43,592200,2019
22166,831393362,3,43,592200,2019
29358,831488592,-4,43,592200,2019
33663,831383606,11,43,592200,2019
41386,831388076,-7,43,592200,2019
47682,831405733,1011,43,592200,2019
4858,878899140,14,43,592200,2020
8695,878826376,17,43,592200,2020
18015,878899142,19,43,592200,2020
19986,878850598,0,43,592200,2020
27052,878874876,-2,43,592200,2020
35219,878850596,14,43,592200,2020
41573,878826377,-2,43,592200,2020
46703,878874877,1008,43,592200,2020
2045,831404589,14,43,592218,2019
7554,831389531,11,43,592218,2019
18031,831446247,27,43,592218,2019
21505,831388069,-6,43,592218,2019
28231,831405479,-22,43,592218,2019
33664,831383615,8,43,592218,2019
39841,831396472,-16,43,592218,2019
51331,831467195,980,43,592218,2019
804,878874879,16,43,592218,2020
10599,878791961,31,43,592218,2020
13477,878850604,13,43,592218,2020
22914,878799720,-7,43,592218,2020
30753,878790258,11,43,592218,2020
35997,878776764,9,43,592218,2020
43913,878795764,18,43,592218,2020
48549,878786242,975,43,592218,2020
1104,831400492,14,43,592226,2019
9649,831488599,33,43,592226,2019
16391,831510096,20,43,592226,2019
24581,831446249,8,43,592226,2019
27724,831387692,21,43,592226,2019
33665,831383626,22,43,592226,2019
44238,831446251,13,43,592226,2019
48965,831488601,1810,43,592226,2019
5585,878923425,22,43,592226,2020
10309,878788611,23,43,592226,2020
18708,878923427,33,43,592226,2020
19987,878850608,3,43,592226,2020
30803,878800515,-7,43,592226,2020
35998,878776768,25,43,592226,2020
42068,878784449,-10,43,592226,2020
49365,878783971,1831,43,592226,2020
5516,831467201,8,43,592234,2019
7942,831397448,8,43,592234,2019
18032,831446254,11,43,592234,2019
19919,831393397,-1,43,592234,2019
26763,831401515,-4,43,592234,2019
33666,831383630,7,43,592234,2019
43209,831424949,-3,43,592234,2019
47713,831404335,455,43,592234,2019
5704,878923430,7,43,592234,2020
6902,878850612,7,43,592234,2020
13478,878850613,7,43,592234,2020
25372,878923431,-6,43,592234,2020
28754,878800680,-6,43,592234,2020
37731,878899150,1,43,592234,2020
42790,878792992,0,43,592234,2020
51621,878923433,454,43,592234,2020
6070,831425427,2,43,592251,2019
8290,831394512,3,43,592251,2019
18696,831446768,1,43,592251,2019
21791,831405060,-2,43,592251,2019
29354,831510603,0,43,592251,2019
37870,831425425,0,43,592251,2019
42340,831489128,2,43,592251,2019
51614,831446769,147,43,592251,2019
3449,878790872,5,43,592251,2020
9240,878795393,9,43,592251,2020
18823,878923434,0,43,592251,2020
22767,878794874,-4,43,592251,2020
30256,878786677,5,43,592251,2020
32990,878850619,1,43,592251,2020
42436,878799006,9,43,592251,2020
46235,878850622,146,43,592251,2020
4938,831446257,11,43,592269,2019
9791,831510106,14,43,592269,2019
16392,831510107,15,43,592269,2019
21263,831403324,2,43,592269,2019
29359,831488606,1,43,592269,2019
33659,831383635,13,43,592269,2019
42451,831488605,-1,43,592269,2019
46186,831396098,1096,43,592269,2019
5705,878923437,12,43,592269,2020
10843,878784342,23,43,592269,2020
16474,878796473,10,43,592269,2020
22641,878800719,0,43,592269,2020
26559,878850624,13,43,592269,2020
35275,878776792,12,43,592269,2020
40178,878874893,13,43,592269,2020
48992,878790104,1099,43,592269,2020
513,831403613,4,43,592277,2019
10374,831424956,12,43,592277,2019
16393,831510111,12,43,592277,2019
20117,831392605,-1,43,592277,2019
29360,831488608,-1,43,592277,2019
33667,831383644,3,43,592277,2019
41418,831394915,0,43,592277,2019
48968,831488610,563,43,592277,2019
356,878850626,6,43,592277,2020
7375,878874897,15,43,592277,2020
16364,878801115,15,43,592277,2020
23556,878787322,-1,43,592277,2020
31952,878923443,-1,43,592277,2020
35276,878776801,5,43,592277,2020
41574,878826388,0,43,592277,2020
50831,878899161,557,43,592277,2020
4939,831446260,14,43,592285,2019
8374,831405282,17,43,592285,2019
18571,831467213,15,43,592285,2019
19749,831396883,-5,43,592285,2019
27357,831390926,-3,43,592285,2019
35587,831510113,9,43,592285,2019
44239,831446261,2,43,592285,2019
50990,831446263,940,43,592285,2019
357,878850627,14,43,592285,2020
9205,878790610,29,43,592285,2020
17268,878803163,16,43,592285,2020
22829,878783741,-4,43,592285,2020
31953,878923445,9,43,592285,2020
35269,878776810,10,43,592285,2020
43018,878785806,13,43,592285,2020
50825,878899167,933,43,592285,2020
1930,831395730,9,43,592293,2019
12015,831467215,20,43,592293,2019
18189,831446265,23,43,592293,2019
22957,831510117,-1,43,592293,2019
27679,831402611,-4,43,592293,2019
32901,831383657,8,43,592293,2019
44408,831446266,-3,43,592293,2019
49019,831488619,918,43,592293,2019
5706,878923449,10,43,592293,2020
8696,878826393,10,43,592293,2020
13479,878850633,12,43,592293,2020
20465,878874905,0,43,592293,2020
28324,878826397,-2,43,592293,2020
33479,878874903,10,43,592293,2020
41575,878826396,-2,43,592293,2020
51620,878923452,912,43,592293,2020
2385,831392731,5,43,592307,2019
7579,831394751,9,43,592307,2019
18572,831467219,6,43,592307,2019
21899,831392181,0,43,592307,2019
31690,831467220,3,43,592307,2019
35622,831510119,5,43,592307,2019
39761,831395042,3,43,592307,2019
47085,831389269,402,43,592307,2019
5707,878923453,1,43,592307,2020
12232,878923456,10,43,592307,2020
16860,878785107,10,43,592307,2020
25373,878923454,3,43,592307,2020
31954,878923457,3,43,592307,2020
33480,878874908,4,43,592307,2020
40179,878874910,0,43,592307,2020
48106,878826402,407,43,592307,2020
1624,831399931,9,43,592323,2019
9693,831488625,22,43,592323,2019
16433,831510121,21,43,592323,2019
20755,831401360,-4,43,592323,2019
27281,831403041,-3,43,592323,2019
35495,831488623,5,43,592323,2019
39706,831404920,1,43,592323,2019
47423,831391236,975,43,592323,2019
2727,878801052,6,43,592323,2020
11588,878899174,20,43,592323,2020
16549,878788681,21,43,592323,2020
19988,878850637,5,43,592323,2020
30549,878787365,4,43,592323,2020
35277,878776833,11,43,592323,2020
41576,878826409,-1,43,592323,2020
51622,878923462,980,43,592323,2020
3916,831424970,3,43,592340,2019
9856,831488632,11,43,592340,2019
16434,831510127,19,43,592340,2019
22809,831488630,2,43,592340,2019
30138,831424971,-6,43,592340,2019
37422,831446278,5,43,592340,2019
42667,831510129,-8,43,592340,2019
49164,831510130,230,43,592340,2019
5708,878923464,2,43,592340,2020
8942,878874914,11,43,592340,2020
13961,878805166,2,43,592340,2020
22264,878784861,-1,43,592340,2020
31250,878899179,8,43,592340,2020
34863,878826411,1,43,592340,2020
41829,878874915,9,43,592340,2020
46280,878801600,233,43,592340,2020
3359,831488636,5,43,592366,2019
11619,831446283,16,43,592366,2019
14915,831400868,10,43,592366,2019
24758,831446282,-2,43,592366,2019
29559,831510132,4,43,592366,2019
33000,831383696,3,43,592366,2019
39703,831405579,6,43,592366,2019
49704,831424974,458,43,592366,2019
2125,878826413,3,43,592366,2020
8943,878874916,4,43,592366,2020
18824,878923468,9,43,592366,2020
22215,878800267,3,43,592366,2020
30639,878801705,-2,43,592366,2020
35827,878776853,6,43,592366,2020
41830,878874917,-5,43,592366,2020
48334,878874918,462,43,592366,2020
2013,831404406,9,43,592382,2019
12016,831467235,30,43,592382,2019
16997,831424975,26,43,592382,2019
24759,831446288,-2,43,592382,2019
31692,831467236,2,43,592382,2019
33001,831383701,7,43,592382,2019
41201,831387594,4,43,592382,2019
51333,831467238,1180,43,592382,2019
4029,878797848,8,43,592382,2020
11589,878899183,11,43,592382,2020
18104,878899184,18,43,592382,2020
22748,878792703,2,43,592382,2020
28516,878850652,-5,43,592382,2020
37838,878899182,10,43,592382,2020
41773,878850650,-7,43,592382,2020
48335,878874921,1187,43,592382,2020
631,831392300,8,43,592391,2019
8894,831387878,22,43,592391,2019
13686,831403649,8,43,592391,2019
23506,831424980,4,43,592391,2019
29568,831488647,18,43,592391,2019
35623,831510135,12,43,592391,2019
44409,831446292,14,43,592391,2019
51334,831467240,727,43,592391,2019
2321,878850654,12,43,592391,2020
12233,878923474,16,43,592391,2020
15760,878788428,15,43,592391,2020
21803,878826423,-1,43,592391,2020
27056,878874924,0,43,592391,2020
35822,878776870,11,43,592391,2020
41831,878874923,1,43,592391,2020
50935,878899189,735,43,592391,2020
3347,831510141,14,43,592404,2019
7093,831401082,21,43,592404,2019
16435,831510142,14,43,592404,2019
19830,831401885,-4,43,592404,2019
29748,831510145,3,43,592404,2019
37423,831446293,10,43,592404,2019
42815,831510144,7,43,592404,2019
49335,831510147,821,43,592404,2019
2322,878850657,13,43,592404,2020
11037,878792285,5,43,592404,2020
19145,878923477,11,43,592404,2020
20472,878874928,-9,43,592404,2020
29267,878789390,-15,43,592404,2020
34864,878826428,4,43,592404,2020
42551,878796163,-6,43,592404,2020
51933,878923478,811,43,592404,2020
3360,831488654,20,43,592412,2019
6895,831400647,25,43,592412,2019
18573,831467243,22,43,592412,2019
24760,831446299,-7,43,592412,2019
28757,831393342,-4,43,592412,2019
34214,831383719,13,43,592412,2019
44921,831467244,3,43,592412,2019
47785,831394562,1585,43,592412,2019
3537,878801875,18,43,592412,2020
8889,878850662,44,43,592412,2020
18105,878899194,20,43,592412,2020
21956,878826433,-1,43,592412,2020
28517,878850664,23,43,592412,2020
37839,878899192,17,43,592412,2020
41774,878850663,24,43,592412,2020
46863,878874933,1607,43,592412,2020
3361,831488660,32,43,592421,2019
12528,831467247,41,43,592421,2019
13594,831395067,12,43,592421,2019
21645,831405420,-28,43,592421,2019
31302,831446302,1,43,592421,2019
34211,831383726,4,43,592421,2019
44410,831446301,29,43,592421,2019
46349,831395593,746,43,592421,2019
2323,878850666,37,43,592421,2020
11590,878899196,23,43,592421,2020
17447,878786452,14,43,592421,2020
23454,878793339,-32,43,592421,2020
27195,878874934,-23,43,592421,2020
35070,878850665,5,43,592421,2020
45398,878923483,9,43,592421,2020
49047,878797048,730,43,592421,2020
4394,831424988,40,43,592439,2019
10885,831424990,46,43,592439,2019
15204,831394912,62,43,592439,2019
19865,831404864,-9,43,592439,2019
31303,831446306,-25,43,592439,2019
34215,831383733,31,43,592439,2019
44407,831446305,-16,43,592439,2019
47187,831403518,3346,43,592439,2019
4624,878797709,43,43,592439,2020
7517,878874937,90,43,592439,2020
14076,878874938,73,43,592439,2020
23243,878801434,3,43,592439,2020
26501,878826444,20,43,592439,2020
33619,878874935,46,43,592439,2020
43258,878797419,17,43,592439,2020
48282,878850670,3339,43,592439,2020
5106,831446307,11,43,592447,2019
8652,831396714,22,43,592447,2019
14729,831398541,16,43,592447,2019
25248,831446308,-4,43,592447,2019
28133,831394563,2,43,592447,2019
34216,831383739,7,43,592447,2019
42816,831510158,6,43,592447,2019
49187,831488672,772,43,592447,2019
6027,878923490,5,43,592447,2020
9330,878790335,21,43,592447,2020
15417,878850671,17,43,592447,2020
24997,878899204,4,43,592447,2020
28518,878850672,8,43,592447,2020
38164,878899202,9,43,592447,2020
39631,878826450,4,43,592447,2020
46327,878826451,773,43,592447,2020
4395,831424994,17,43,592455,2019
10886,831424996,26,43,592455,2019
15363,831392185,24,43,592455,2019
20502,831394723,-3,43,592455,2019
29749,831510160,-1,43,592455,2019
37921,831446311,14,43,592455,2019
43707,831424997,2,43,592455,2019
48137,831395508,1481,43,592455,2019
942,878874942,22,43,592455,2020
11873,878899209,27,43,592455,2020
15418,878850675,33,43,592455,2020
20595,878874943,-10,43,592455,2020
29969,878789188,-16,43,592455,2020
38782,878923496,12,43,592455,2020
44730,878899210,-6,43,592455,2020
48939,878801357,1464,43,592455,2020
5613,831446315,42,43,592463,2019
6879,831398279,63,43,592463,2019
14232,831399208,52,43,592463,2019
25249,831446316,-15,43,592463,2019
29569,831488678,-4,43,592463,2019
35637,831488676,27,43,592463,2019
45268,831467255,11,43,592463,2019
51847,831467258,3477,43,592463,2019
5302,878899213,45,43,592463,2020
12560,878923503,40,43,592463,2020
14077,878874947,59,43,592463,2020
20596,878874946,-8,43,592463,2020
26658,878826455,-27,43,592463,2020
38165,878899212,37,43,592463,2020
43275,878801195,-19,43,592463,2020
49896,878797639,3467,43,592463,2020
83,831397805,9,43,592471,2019
12144,831446320,27,43,592471,2019
16607,831510166,19,43,592471,2019
25250,831446319,-2,43,592471,2019
28548,831404491,6,43,592471,2019
35638,831488680,7,43,592471,2019
44886,831446321,8,43,592471,2019
50244,831425006,881,43,592471,2019
3193,878791121,15,43,592471,2020
10255,878798372,24,43,592471,2020
17792,878797743,13,43,592471,2020
22560,878788188,-7,43,592471,2020
28519,878850681,4,43,592471,2020
33620,878874952,8,43,592471,2020
42175,878799222,11,43,592471,2020
46328,878826458,892,43,592471,2020
5994,831467262,14,43,592480,2019
7661,831400496,17,43,592480,2019
